"Student_Name";"Test_Case_1 (20)";"Test_Case_2 (20)";"Code_1 (30)";"Code_2 (30)";"Code_3 (-5)";"Code_4 (-5)";"Total_Marks (100)";"Comments"
21MA10036;0;0;30;30;0;0;60;Your code has a typing mistake in scanf (line 72), its missing a 's' in '%s'. Rest is perfect~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 30 out of 30~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
21ME10005;0;0;0;0;0;0;0;LT file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
21MA10055;20;20;30;30;0;0;100;Perfect~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~~~  Mark/s obtained: 20 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 30 out of 30~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
21ME10024;0;0;10;10;-5;0;15;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 10 out of 30~~~~~~FAILED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 10 out of 30~~~~~~FAILED: Negative Code Case 3:~~Comments missing, logic hard to understand~~  Mark/s lost: -5 out of -5~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 15 ############
21IM10011;20;20;30;30;0;0;100;Perfect~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~~~  Mark/s obtained: 20 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 30 out of 30~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
21IM10030;20;20;30;30;0;0;100;Perfect~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~~~  Mark/s obtained: 20 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 30 out of 30~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
21MA10017;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 10 out of 30~~~~~~FAILED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 10 out of 30~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
21ME10043;20;20;30;30;0;0;100;Nice work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~~~  Mark/s obtained: 20 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 30 out of 30~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
21IM30026;10;10;15;15;-5;0;45;Your code does not print the highest marks for the girl student~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 91.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: rini sen~~~~ ~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~Enter the number of students: 6~~Enter the student details:~~arnab dey boy 67.00~~chaiti rao girl 71.50~~manas singh boy 81.00~~rini sen girl 94.5~~namita pandey girl 99.00~~suvro pal boy 87~~~~OUTPUT:~~<the student records>~~Best girl student: namita pandey~~~~ ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Logic is correct and gives expected output~~  Mark/s obtained: 15 out of 30~~~~~~FAILED: Code Case 2:~~Efficient and Optimal steps used to get to output~~  Mark/s obtained: 15 out of 30~~~~~~FAILED: Negative Code Case 3:~~Comments missing, logic hard to understand~~  Mark/s lost: -5 out of -5~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 45 ############
21IM30007;0;0;0;0;0;0;0;<PLAG DETECTED - AWARDED 0>~~~~If you have not copied from anywhere,~~Please do not panic.~~Plag is decided by a plag checking program.~~For now continue to do your best.
